"","TM1A_Left","TM1A_Right","TM1C_Left","TM1C_Right","TM1D_Left","TM1D_Right","TM1E_Left","TM1E_Right","TM1F_Left","TM1F_Right","TM1G_Left","TM1G_Right","TM1H_Left","TM1H_Right","TM1I_Left","TM1I_Right","TM1J_Left","TM1J_Right","TM1K_Left","TM1K_Right","TM1L_Left","TM1L_Right","TM2A_Left","TM2A_Right","TM2B_Left","TM2B_Right","TM2C_Left","TM2C_Right","TM2D_Left","TM2D_Right","TM2E_Left","TM2E_Right","TM2F_Left","TM2F_Right","TM2G_Left","TM2G_Right","TM2H_Left","TM2H_Right","TM2I_Left","TM2I_Right","TM2J_Left","TM2J_Right","TM2K_Left","TM2K_Right","TM3A_Left","TM3A_Right","TM3B_Left","TM3B_Right","TM3C_Left","TM3C_Right","TM3D_Left","TM3D_Right","TM3E_Left","TM3E_Right","TM3F_Left","TM3F_Right","TM3G_Left","TM3G_Right","TM3H_Left","TM3H_Right","TM3I_Left","TM3I_Right","TM3J_Left","TM3J_Right","TM3K_Left","TM3K_Right","TM4A_Left","TM4A_Right","TM4B_Left","TM4B_Right","TM4C_Left","TM4C_Right","TM4D_Left","TM4D_Right","TM4E_Left","TM4E_Right","TM4F_Left","TM4F_Right","TM4G_Left","TM4G_Right","TM4H_Left","TM4H_Right","TM4I_Left","TM4I_Right","TM4J_Left","TM4J_Right","TM4K_Left","TM4K_Right","TM5A_Left","TM5A_Right","TM5B_Left","TM5B_Right","TM5C_Left","TM5C_Right","TM5D_Left","TM5D_Right","TM5E_Left","TM5E_Right","TM5F_Left","TM5F_Right","TM5G_Left","TM5G_Right","TM5H_Left","TM5H_Right","TM5I_Left","TM5I_Right","TM5J_Left","TM5J_Right","TM6A_Left","TM6A_Right","TM6B_Left","TM6B_Right","TM6C_Left","TM6C_Right","TM6D_Left","TM6D_Right","TM6F_Left","TM6F_Right","TM6G_Left","TM6G_Right","TM6H_Left","TM6H_Right","TM6I_Left","TM6I_Right","TM6J_Left","TM6J_Right","TM6K_Left","TM6K_Right","TM6L_Left","TM6L_Right"
"OLF",0,0.00925789745781227,0.00043976309168697,0.0108171798964023,0,0.00085149229269697,0.00014692342009287,0.00041890482357777,0.00041418938089618,0.00062982133814879,0,0,0,0,0.00018845988566188,0.00105378263145423,0.00018932472224744,0.0238619122926807,0.00043991696032456,0.00852765804939569,0,0.00300869549048089,0,0.00853401878372105,0,0,0.00015523281877403,0.00460649217425322,0.00011903489416495,0.00430543548168849,0,0.00247760413390195,0.00015432780281821,0.00155556965457756,0,0.0051282824904238,0.00016090134216513,0.00550576273920571,0.0001858108097193,0.00413395552456696,0,0.0154198793487406,0,0.00988116593026762,0.00056979915178467,0.00016455744005271,0.00129330309434056,0,0.00025682470424107,0.00057021222200058,0,0.00019505731393304,0.00084376284518446,0.00016428472626977,0,0.00534273584455694,0.00416757892608482,0,0.00018938807589668,0,0.00052008190845803,0,8.0367750252557e-05,8.0367750252557e-05,0,0,0,0.00021507618535877,0,0,0.0003150206494334,0.00082917797388768,0,0.00514380801144073,0,0,0,0.00527330559186695,0.00029636431472722,0.00227938364940592,0,0.00522176944008283,0,0,0,0.00123044493795359,0,0.0018006555418816,0.00148487868215418,0.00171702345343608,0,0.0342911672716244,0.0104489196093292,0.109765865946614,0,0.00210460701406117,0.0223511129597342,0.0966135881004171,0.00093292736659703,0.00140263747454731,0,0.0233788490005822,0,0.0764807947658563,0.00015951141016645,0.095745562894297,0.00050204968781885,0.00308569624380658,0.00115519451456122,0.0644021146556441,0,0,0.00011941234846436,0.0110374926223206,0,0.00254100381227444,0.00045260122708527,0.0418344040252498,0,0.0153912723482807,0,0.00114161669164557,0,0.0385166234862264,0,0.0482446706050899,0,0.0196659420630706,0,0
"MOB",0,0,0.00031427017798792,0.00048932423440263,0,0,0,0.0011935668404692,0.00057056837889305,0.00232119482169077,0,0,0.00030406436938598,0,0.0118695541185046,0.00096323835293699,0.00014981815853731,0.00027532028088668,0,0,0,0.00074880121291501,0.00022199198805707,0,0,0.0012820147079135,0.0001371803999085,0.00028113708616056,0,0,0.00012998173188283,0.00122346994116009,0.00014121975917521,0,0,0.00270712304726462,0,0.00012863343091885,0,0.00095552882172926,0.00079348541565384,0.00027078615194489,0.00067678901670384,0.00031223472643521,0,0,0,0.00070625541599908,0,0,0,0.00045098478573189,0,0.00015555351006615,0.00169036381514866,0.00033134127527634,0.00104291554463227,0,0,0.00150549560519791,0.00017377686814532,0.00087276545117669,0,0.00014685856653761,0,0.00272328517104959,0,0.0012554758812702,0.00117889051337614,0.00040966736873043,0.00063009700502585,0,0,0,0.00042961228856487,0.00014333826545471,0.00029861250404143,0.00013989336196184,0.00012340468477018,0.00075421526112373,0,0,0,0,0.00067436456113782,0,0.00153103120417569,0.00017344511971855,0.00030865788987865,0.00063995632711579,0,0.00119779886632373,0.00065019861848091,0.00277226732300622,0.00014440473036943,0.00031450506418967,0.00015012184453963,0.00131658853543524,0.00032689957243227,0,0.00053144155427237,0.00014928556491464,0.00126367311940001,0.00061103797882819,0.00278081306092849,0.00079505502157345,0,0.00102414269315123,0.0002237812561206,0.0012693600454845,0.00034135622598699,9.81471449735359e-05,0.00052656633130371,0,4.054271045365e-05,0.00013878272313159,0,0.00119668249711503,0.00014337159667727,0.00027757231104907,0.00116204331030306,0,0,0.00071254155747234,0,0.00085537593003487,0.00013780661138994,0.0004448315643908,0.00048396746137687,0
"AOB",0,0,0,0.00159373872525441,0,0,0.0005954850738033,0.0586547074420226,0,0.00147537641954873,0,0.0115927210154933,0,0,0,0,0,0,0,0,0,0,0,0.0558581663243245,0,0.00705499335854842,0,0.00267302929172276,0,0.0145217856409648,0,0.00205996266245666,0,0,0,0.111016030674306,0,0,0,0,0,0,0.00263772229713449,0.0370348117458524,0,0,0.00634647101770137,0,0.0099293494833216,0,0.00266628731413063,0,0.00173950342729192,0.00074444952912764,0,0.00084180507769314,0.00287807154698041,0,0,0,0,0,0.0332437108192858,0.0166218554096429,0,0,0,0,0,0,0,0,0,0.00068609199916578,0,0,0,0,0.00119447926683328,0,0,0,0,0,0,0,0,0,0.00044401900396678,0.00389409263552982,0.00160564513808274,0.0022753059673416,0.00043751340440778,0.00879113459866366,0.00265512164214938,0,0,0,0,0,0,0.0777324519367026,0,0.00083462690549087,0,0.0848644513015627,0,0.0627362533783714,0.00394741392062429,0,0,0.00167203829770529,0.00387749945457281,0,0.00084963503357103,0.0028082191375024,0,0.00227105666495877,0.00055166598376918,0,0,0,0,0.153037372182798,0,0,0,0,0,0
"AON",0.00118380039024784,0,0.00125764828822065,0.0013614503035599,0,0,0,0.00078565267837991,0,0.00239359302867501,0,0,0.00045652201726874,0.000496493880312,0.00022732354864885,0.0176111722656823,0,0,0,0.0007730071273071,0,0,0.00108726032011798,0.00021020341388831,0.00208468833808032,0.00046916807524936,0.00107796961527739,0.00026182565497219,0.00130660503144526,0.00059733988993633,0,0.0013079430215279,0,0.00020273987268189,0,0.00230129184847622,0.0012496357390718,0.00109140000072891,0.00097971752315867,0.00224438314863379,0.00229602736855185,0.00390119538176488,0.00161931700787878,0.00051272553688693,0,0.00031007673415373,0,0.00089709526635714,0.00083756016621065,0.00094384225101721,0.00031651938361318,0,0.0175438975368938,0.00054174749002638,0.00270812582433685,0.00076300473149716,0,0,0.0003451787531489,0,0.00142502538740449,0.00186634818992496,0.00087358250320898,0.0027262040237942,0.00138129016551378,0.00338857324517671,0,0,0,0.00044622043653618,0.00017942811162972,0,0.00025050770542904,0.00175879273020758,0.00081436603501408,0.00026121588141086,0.00261645785741279,0.00110621024718359,0.00023785667379349,0.00165111123727122,0.00095705832189335,0.00124404474318432,0,0,0.00070433631949751,0.00088623914121203,0.00055472077268329,0.00062052522067214,0.00180226470701323,0.00393949036276518,0,0,0.0063007681460852,0.014815147038875,0.00118217656253669,0.00210701243169187,0.00032993658317016,0.004025647207031,0.00166360364165374,0.0046710200942587,0.00110145777291732,0.00373425891422503,0.00033510344580087,0.00029879292758667,0.00027510380879788,0.00548031322193304,0.00077825331550155,0.00190261772865054,0.00021151676188343,0.00801240019750971,0,0.00080257838301322,0.0011118955074184,0.00229981576696003,0.00101486356909709,0.00021891252918289,0.00190232534826008,0.00064913857593036,0.00072065157994129,0.0002290835274747,0,0,0,0.00131571349868726,0,0.00516922007746925,0.00056336220042155,0.00348279789228721,0.00139483650834664,0
"TTd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TTv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIR",0.00047966894866166,0.08549900659551,0.00217020304338872,0.0295461579839417,0.00143544465102454,0.0273903500290543,0.00164562583860259,0.0103053446647839,0.0009306527684379,0.0228823326406003,0.00031731035383807,0.0192397091420904,0.00043020168996697,0.00732248507154481,0.00311045316688529,0.048307292870061,0.00215922458261608,0.00438730351254947,0.00061542285466295,0.0252855526162903,0.00569469034519968,0.0312779982335711,0.00082895266833432,0.103850342745238,0.00066691704408981,0.0830266004645864,0.00068832521833519,0.0484789977326536,0.00108893995180526,0.0601111669213761,0.00098756246441757,0.0261170613449314,0.00018890351889465,0.0511816942831328,0.00099788568383088,0.0446004053632778,0.00027783818242493,0.0157112576203564,0.00776807267437608,0.0990497897164783,0.00374086304944937,0.063405189027988,0.0004854253196208,0.0583027404672969,0.0010664420759739,0.0063748820468847,0.00361418968453357,0.0106313362767805,0.00053141613522822,0.00603685910751403,0.0002713729058498,0.0040802729077694,0.0001786994121357,0.00507542028989599,0.00059339054895888,0.0131008032609366,0.00145291620389147,0.0146556262799795,0.0004540465372382,0.00344150028663685,0.00019783580426195,0.00257402235683184,0.00012745019291624,0.00455193261519601,0,0.00409468855524226,0.00028211584049315,0.0029532893410162,0.00050521512030882,0.00728317725064695,0.00101863025452616,0.00650317232862401,0.00050301300296638,0.00104639769530941,0.00040135416087373,0.00043174250398516,0.00087647814163568,0.0206032650943072,0.00077561987323134,0.00600353961431892,0.00057976987480362,0.0163140703490834,0.00028439454664329,0.0060694612755932,0.00021872217110169,0.00456570765165829,0.00094344063714868,0.0152573493332429,0.00665672872725943,0.0462343061552631,0.0099156521920168,0.12661496532161,0.0402243196632271,0.403064914756225,0.00095299303966164,0.0013789174893842,0.0447913749542359,0.255473101864676,0.0449204877292049,0.128813416976791,0.00795044529958423,0.0685435783360128,0.00322891771681435,0.199840222707947,0.00431935917530727,0.192858396279093,0.00460084597320633,0.0508181208979791,0.0003822921127973,0.0458114309846826,0.00028898519230992,0.00029541409428128,0.00083487112414376,0.0669642466171573,0.0013738641310051,0.0485807574093841,0,0.120603106555905,0.00505143034499133,0.0712473125144049,0.00220374223889191,0.0547608277818007,0.00122093760847215,0.0828090825717387,0.00093402145763937,0.316835159910239,0.00124510583903326,0.103066535682824,0.00052208611226843,0.0282551280033291
"NLOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CoAa",0,0.00469193718647155,0.00848529596430547,0.0186962284878745,0,0.00245371357148058,0.00092320413354633,0.00585475026151385,0.00203184574832458,0.00263638112523283,0.00096639262248783,0.00688243792276288,0,0.00574067807890675,0.00096287291024621,0.0111927636005797,0.00249939270991307,0.00214694707688442,0.00166403379184199,0.00244404963006581,0,0.00488610481341566,0.00097154130072704,0.0188873313548508,0,0.00140650488069271,0.00087901330347975,0.00803240311978552,0.00182343769285015,0.0124254488839627,0,0.00306168023149902,0,0.00300632500392034,0,0.0089398374973371,0.00082235143313029,0.00394840602041367,0.00112313467229499,0.0181114019007809,0.00246766688920479,0.0457324948372708,0.00422293945979066,0.011319536888971,0,0.00299975629657145,0.00109656869979753,0.00089558730473468,0,0.00394687596331494,0,0.00109872782497899,0,0.00124211313198929,0,0.0112960816920061,0,0.00893725233495238,0.00213344035039579,0.00551753448790877,0.00224782015308027,0.00124797807184305,0,0,0,0,0,0.0042526602748997,0,0.0107943637653533,0,0.00823117132074063,0,0,0,0.00169828086550262,0,0.0078716419146106,0,0,0.00191238199791498,0.00555087758917028,0,0.0106108864167375,0.00111753603314814,0,0,0.00299784629519744,0.00117002057825028,0.0158567587441921,0.0073768774044677,0.00643771680240661,0.141991368839191,0.292151547518632,0,0,0.0950986317366274,0.211537688896467,0.00444375784745904,0.0208079247598035,0.00819713190058718,0.0154616363106265,0.00211705041172575,0.0107993666504777,0.0119969136180787,0.0279615260742216,0.0120378916901191,0.0135237778833839,0,0.00425780245026558,0,0.00104986054772071,0.00219354255574582,0.00786431160512712,0,0.0242376983433557,0,0.0275883781328775,0.00109607177995449,0.0559690459381628,0,0.00504999556702593,0.00109122908232942,0.0346339511073012,0.00202044707316491,0.0216828267655788,0.00504578431949682,0.0577774663794313,0,0.0101201828014124
"COAp",0.00013343687538221,0.0459980229135272,0.00152353087817953,0.178348035369927,0,0.00520652286499074,0.00189985037173333,0.0124937151513653,0.00064630577074712,0.042978566905421,0,0.398444923661769,0,0.00235882782861892,0,0.0467076878503298,0.00021350380322696,0,0.00018218324821658,0.0219749218980557,0,0.00232610920838753,0,0.0414970184640329,0,0.173104145285502,0.00039463083233122,0.0220158634003904,0,0.022132369405729,0.00086205755013445,0.0356882465170746,0,0.027191907703224,0.00061724252774324,0.120048904745529,0.0003149223452943,0.0836017737674091,0.00038971050657104,0.0149588897968661,0.00021816168919735,0.0872335870666724,0,0.0931875843801442,0.00250933165709131,0.0360113708616737,0.00188966910189976,0.020577761061802,0,0.429877647466238,0,0.0639158986172719,0.00050878952706157,0.00572520050240778,0.00030916584919632,0.173484892083866,0,0.408934943339112,0.00042170053091566,0.00039679469102002,0.00057065160795353,0.108297421458195,0.00032897881534897,0.00035648774777115,0,0.00165786764838658,0,0.00733153736286732,0,0.101180256411789,0.00072040487840916,0.00138289511207815,0,0.00055089193896957,0,0,0,0.0178386443741799,0,0.119808609049372,0,0.158011615636047,0.00522987232713478,0.00236684709838926,0,0.00490928114746667,0.00029629724562892,0.0274476863652292,0.00117764502196107,0.0744702347337834,0.00204170553281009,1.48055160268196,0.00228078504837292,0.999928687741207,0.001854758125123,0.00012435463272595,0,0.0918770289589379,0.0025892619961625,0.401258010040455,0,2.66802430443667,0,0.573625868901471,0.0002574413632441,1.46860143579699,0.00084220201622073,0.0811894349663928,0,0.650413297108153,0,0,0,0.327313352489281,0.00048437464825792,0.227819358747828,0,0.591090999456828,0.00075241495343166,2.71619137101826,0.002040422876294,0.257332498263443,0.0081609499597317,0.0770387366984632,0.00021290829122558,0.392363350195023,0.00080636386731294,0.0347417424166073,0.0010139767744976,0.0197566104233129
"PAA",0,0.00963325015254607,0,0.00236520722748265,0,0.006601793706267,0.0009381851335627,0.00095563072501824,0,0.0169621866770837,0.00357376143120295,0.00218666805267052,0,0.00309281971763568,0.00197769272127815,0,0.00731411468200092,0.00122867803777531,0.00139887068340244,0.0669873962449343,0,0.0110698163121493,0,0.0142979475819659,0,0.00095118542387702,0,0.00693976332638651,0,0.00204858992179902,0,0.00330033650254979,0,0.0073172627682746,0,0.00638685331150122,0,0.00313838685632085,0.00118342221916272,0.00127464962785509,0.00162609333895994,0.0205030837033587,0,0.0244697456871224,0,0.0129149656427303,0,0.00224796583490196,0.00117439858256457,0.001877646918222,0,0,0,0,0.00218840015353371,0.00223833813142587,0,0.0111552035467122,0.00340280479557427,0,0,0.00107367945864969,0,0.00062698325665697,0,0,0,0.00103332642552555,0,0.0022062863491645,0,0.00490893082909782,0.0005042874580103,0,0,0,0.00118825223113562,0.01742199653164,0,0.00188846915424606,0.00279498930969434,0.028459436529004,0,0.031667843773806,0.00114232009827142,0.00268721094855988,0.00123702193211442,0.0704979900437436,0.0004336753999713,0.0463809069912358,0.00380690502082524,0.00625569408425684,0.0481651752399526,0.130641399354156,0,0,0.0185573463617415,0.0943075015502192,0.013285070938541,0.0458694239640293,0.00059486809706297,0.0553479265575207,0.00234105367000653,0.0772253387551819,0.00461503911343365,0.144032404046889,0.00164127311614672,0.106899151713902,0,0.00751227283376388,0,0.00109309009992877,0,0.00468006269020828,0.00056321664371489,0.0325320918422613,0.00871864101308398,0.00834254720309149,0,0.0824673083349273,0.00259784212800955,0.00683467856024993,0,0.00497880904533434,0.00179335573515544,0.00618342621433316,0,0.00409471958829209,0,0.00463253058937885
"TR",0.00320021922343946,0.140606496816582,0.00164932862449206,0.187699019787606,0.00607381314135984,0.0522572892684086,0.00151738785114853,0.0150100460171084,0.00152025808000697,0.0269198941634016,0.00254589753045453,0.0808860573514547,0,0.00460461831303016,0.00110266765870165,0.0700055657077264,0.00043306555878039,0,0.00149753715831591,0.0147538313053513,0.00156129293734356,0.0679956181554668,0.00182612991596194,0.177176095821831,0.00217183099778394,0.225280300142603,0.00127317122626281,0.229493810439989,0.00305054459319051,0.394094101594925,0.00273629127975987,0.0663736743550351,0,0.18570662236434,0.00096161820398894,0.439175187658921,0.00072678532113558,0.0466529519271673,0.00392314076414932,0.109948035050999,0.00478187025990375,0.193206010471996,0.00049839674506726,0.0644239035564843,0,0.0159959582449161,0,0.0254967343293438,0.00318895364500869,0.036553542027422,0,0.0265817588580592,0.00124293460228326,0.00861796163031911,0.00111636143347586,0.0781881466810719,0.00085115149791979,0.0428982819977898,0.00142232925890599,0.00229756607104802,0,0.00647375787202191,0,0.00092160700172354,0,0.00497353893238788,0.00024392978257776,0.0803750668717629,0.0005649125129187,0.0276282418088385,0.0015602265555635,0.0209933337853595,0,0.00080777256667242,0,0.00179589008165815,0.0001937023502522,0.0516999865938392,0.00134452098670363,0.0378350974212246,0.0012020551239324,0.0715493916072983,0.0001442038864372,0.017551883886519,0,0.0126990497961484,0.00074486372845715,0.0670708871055156,0.00025462547030331,0.186973191959927,0.00243715609858567,0.574577125403129,0.00522190349685168,0.710748429049821,0.00340383427755959,0.0062761599111188,0.00943133016983593,0.645108357105559,0.00301679993676094,0.269097135122661,0.00200862500056971,0.443382222569924,0.00051743213140042,0.376903404161021,0.00208838786674675,0.577991924871837,0.00081121250544622,0.152044485318358,0,0.20228151247752,0.00023465625935729,0.00037925993206195,0.00045102567344257,0.205449545053573,0.00029446418160436,0.256741400510238,0.00142969798275125,0.389692106447012,0.00533848821653099,0.36016490896674,0.00620842297911228,0.131751705224014,0.00119111374461,0.140628896803901,0.00080352673127573,0.40144614884482,0.00152687216949062,0.0816439194780057,0.000870743686882,0.0476677212089934
"HPF",0.197728417338006,1.6381618065193,0.115753194131337,0.394253766312964,0.183546468075944,1.93261482037106,0.0170273909041603,0.059481231551627,0.0712673192131969,0.520420041297182,0.0957127543557239,0.366124504543234,0.0655291668247613,0.203835755700292,0.271774402281392,0.788927853452073,0.034093271706985,0.0628452951050356,0.0327255290734283,0.65503198996803,0.60433382840822,2.09616480392748,0.15705909727114,1.3658321237663,0.0373422908715215,0.740811980242394,0.241322538497651,0.997284896665176,0.206397391983111,1.36360398264231,0.0841851831782312,0.545089744828807,0.133809226217022,0.330631287069675,0.210815581575506,0.787663873985511,0.110678063830002,0.405335853335301,0.860812853718162,1.59315488667786,0.222948438955957,2.31588747877294,0.376135649094356,2.09356183122938,0.03187658812584,0.219554751345669,0.0387511934758631,0.424406510503541,0.0402836136776714,0.418757578072348,0.00968853437473867,0.0936285801584555,0.0273753088413117,0.0124969033366589,0.0758979793324204,0.580497834194168,0.143865356990609,0.769087935050658,0.131888548449966,0.554962955555937,0.123052567934796,0.4585292173492,0.00810662858165876,0.126318229183406,0.0231023322587915,0.152601821506572,0.00802219364452533,0.078582888330191,0.0560653241148591,0.435735431507278,0.0610313755152317,0.694246252079194,0.00421073867768771,0.062927418004251,0.00043675142852615,0.118995396771893,0.0260553555700712,0.51697841257077,0.0792450737066056,0.19554238564649,0.0076631934073408,0.161316234501162,0.00615481699091064,1.28473315210793,0.018624316990067,0.124162575543502,0.0278063787319054,0.233559516181896,0.5318552916843,1.38658310831591,0.646902621706858,1.62436302538003,0.280900837077715,1.40542030733821,0.0101202798123319,0.0338786841989326,0.269568311110742,2.47112287904792,0.187869039279062,0.562587435033699,0.453588418856028,1.81999188865087,0.296506897600783,0.852528068085445,0.6154803561171,2.38900071371972,0.577810919845223,1.06102602440805,0.0768041076749357,0.584962654024211,0.00118722904269067,0.00303672190553166,0.10833962253839,0.444393285923626,0.1457298777944,0.618290564427695,0.0343583582268196,0.473510285294725,0.0843539031037135,1.47837527976823,0.481595603366913,0.776604402403146,0.153554533939132,1.06388834370502,0.037928946979231,0.561907509495469,0.0602021359434689,0.342693066439995,0.297849220537643,0.556426841446028
"CA1",0.0104917455048068,0.242521214193287,0.0836625046604569,0.33392912688243,0.0254960423038699,0.290686597488497,0.0178678770385215,0.0976968801660741,0.0116417113830278,0.270097651834542,0.069543152083455,0.439338718179826,0.034050588504707,0.176382716579475,0.0863919125549994,0.376141097982896,0.015448710136266,0.0386600269590138,0.0192523810273172,0.534314435948377,0.101606922103415,0.620642997589398,0.058901628288232,0.405699750975282,0.0316787162036687,0.241305344084257,0.0988375128345144,0.612955986379975,0.0773499359241425,0.497767236929082,0.0324041013676838,0.223345910903636,0.0285859681302853,0.327160518874596,0.106086012257328,0.272653556128079,0.13761525160449,0.636776831632165,0.17721937215988,0.577288800305133,0.0495507090532532,0.484283521783448,0.0744871893196418,0.455662992589737,0.0455638660669149,0.423910443886495,0.0257282970217887,0.169904317211107,0.0437663804365109,0.253228004518959,0.00830635143445558,0.208380267363911,0.00984067372178202,0.122532296140569,0.0565296314012179,0.478446269326802,0.0541384997562067,0.424812092910025,0.0370399817969748,0.172502355147901,0.00898444483045407,0.21143686775243,0.0111702755239346,0.328935788519351,0.00950758612205315,0.249999630300598,0.009162718302762,0.0830503236246856,0.018104753781531,0.162074607069676,0.0139250776996534,0.330242891164908,0.00166950538336942,0.0392718307144065,0.00338427063085725,0.414637025445596,0.0032343034834133,0.135952972635324,0.00835222150199557,0.176674582475377,0.00060364982218978,0.289957562400145,0.00488299726524417,0.16304726929776,0.0211776626890405,0.245109011537711,0.0023403513241535,0.368104620643878,0.336054022864439,0.753751237318594,0.39934214601431,0.829591420654851,0.153422140720402,0.580234714909433,0.0700657668428669,0.217194341955789,0.111372560022732,0.379316980369628,0.210878971827535,0.489350803705812,0.149912627275828,0.374926611049726,0.092359520197714,0.279148635853052,0.566947648548667,1.26442303438982,0.2991126404015,0.602349494919478,0.0471010987665881,0.550425520800511,0.00592873603784022,0.0145295007457915,0.0908326013061604,0.505940495149147,0.0624000998465253,0.35794876392693,0.0125097462453786,0.236820492458274,0.100046460530841,0.774381314951342,0.102262875553655,0.400654629564023,0.146311415982591,0.703538597137489,0.0175516256630132,0.197818181385197,0.00938932766091007,0.168484170013032,0.112742911608877,0.240623187358268
"CA2",0.014319152431242,0.249877605237943,0.121449221864591,0.901399606585402,0.0167242879575187,0.617985275723534,0.0194422154740391,0.116692867544637,0.0188159884720187,0.796983542191882,0.0858818445763689,3.23684390415369,0.0331461857273679,0.788730009819274,0.0620883824573607,1.21483444740726,0.0687286527613992,0.149149331938056,0.0117837021586256,0.504693919074393,0.114554602932792,0.860809971830555,0.0627552745016796,0.983380822016481,0.0402856621319051,0.426186376919204,0.0875598872174069,2.45163037102229,0.120480737169451,1.10254325587492,0.0167404466061325,0.334994471267421,0.0512674016153301,0.665686922771276,0.136749628432744,0.361972239882129,0.195991152248361,2.31536575865641,0.157057510643626,0.771152782599639,0.0491276179518385,1.20264107882595,0.0632936510656658,1.47608872822708,0.00426160767392071,0.701809436087368,0.0213138829890005,0.35839097224144,0.0133872296052423,0.720144087503866,0.00233264031507473,1.43426300920111,0.0128540489511689,0.275858901325967,0.0312787024452094,2.65638017540804,0.0371236793797947,1.72921634870492,0.0229991530872037,1.68943577692665,0.00385353283305922,0.603320835207142,0.0167077806383874,0.443900538881495,0.00526809537518422,0.777982869192115,0.00213474025137908,0.457799045854279,0.013096938041576,0.55712092253448,0.00309004747804013,0.608346701525227,0.00098681027355846,0.657130172006769,0.0031219893753796,0.520193782986168,0.00243701353850684,0.82733949282273,0.00438699357323474,1.1421309781895,0.00179288533694533,1.06445478278743,0.00625179804871608,1.20515010036786,0.00555591080000282,1.38983942337941,0,0.306209455299302,0.464941884247951,1.43268789458876,0.784338659827153,1.87493548468692,0.504940486622231,1.02103492759201,0.37486463267618,0.747045273869536,0.397775364193594,1.10908751172,0.173298717190305,0.50886835956402,0.682493270332803,1.79074379050253,0.774987793253874,2.0345480530882,0.75320811543082,1.49574819096533,0.250724855842593,0.813893161090007,0.0576978507476756,1.11831948554655,0.0236858603667582,0.232194422737708,0.0891115550956034,1.15262895555712,0.0782163103947661,0.400520758293223,0.00246151287296327,0.491296437866593,0.107577669107827,1.07167202786872,0.0852850977109704,0.65568570779811,0.134458121670388,0.799998366422796,0.020070368100236,0.517845229372414,0.00420898233612252,0.595562770602544,0.116191461621383,0.365002397353186
